#OBS: UID está desregulado 

Número por área,Área,Complexidade,Tarefa,Condição,Eixo (SAEB),Área.1,Número,UID
168.0,Conheciemnto Geral,Baixa,A borracha de pneus é um material comestível e muito saboroso.,0,,Controle,,4708
169.0,Conheciemnto Geral,Baixa,O Halloween é uma festa popular celebrada no mês de janeiro.,0,,Controle,,4709
170.0,Conheciemnto Geral,Baixa,Sapos são animais conhecidos por emitirem latidos altos.,0,,Controle,,4710
171.0,Conheciemnto Geral,Baixa,O carvão mineral é conhecido por ser muito macio e flexível.,0,,Controle,,4711
172.0,Conheciemnto Geral,Baixa,O Dia do Trabalho é um feriado celebrado usualmente em dezembro.,0,,Controle,,4712
173.0,Conheciemnto Geral,Baixa,Tigres são animais conhecidos por não possuírem listras.,0,,Controle,,4713
174.0,Conheciemnto Geral,Baixa,Gasolina de carro é um combustível extraído de plantas como a laranjeira.,0,,Controle,,4714
175.0,Conheciemnto Geral,Baixa,Zebras são facilmente reconhecidas pelas suas manchas coloridas.,0,,Controle,,4715
176.0,Conheciemnto Geral,Baixa,O mel que consumimos é um produto feito por formigas.,0,,Controle,,4716
177.0,Conheciemnto Geral,Baixa,O verão é uma estação do ano caracterizada por ser fria.,0,,Controle,,4717
178.0,Conheciemnto Geral,Baixa,Lobos são animais selvagens que preferem viver completamente solitários.,0,,Controle,,4718
179.0,Conheciemnto Geral,Baixa,A lã usada em agasalhos normalmente vem de escamas de peixes.,0,,Controle,,4719
180.0,Conheciemnto Geral,Baixa,O Dia dos Pais é uma data comemorada no início do ano.,0,,Controle,,4720
181.0,Conheciemnto Geral,Baixa,Corujas são aves que têm o hábito de dormir à noite.,0,,Controle,,4721
182.0,Conheciemnto Geral,Baixa,O papel comum dos cadernos é um material totalmente indestrutível.,0,,Controle,,4722
183.0,Conheciemnto Geral,Baixa,Aniversários de pessoas são sempre feriados nacionais para todos.,0,,Controle,,4723
184.0,Conheciemnto Geral,Baixa,Chimpanzés são animais conhecidos por construírem grandes ninhos no mar.,0,,Controle,,4724
185.0,Conheciemnto Geral,Baixa,O chocolate que comemos é um doce que vem de pedras.,0,,Controle,,4725
186.0,Conheciemnto Geral,Baixa,Os feriados nacionais ocorrem sempre em dias úteis da semana.,0,,Controle,,4726
187.0,Conheciemnto Geral,Baixa,Esquilos são roedores que conseguem nadar de forma muito rápida.,0,,Controle,,4727
188.0,Conheciemnto Geral,Baixa,As borboletas são insetos conhecidos por produzir muita cera.,0,,Controle,,4728
189.0,Conheciemnto Geral,Baixa,Leões são grandes animais que comem apenas folhas e plantas.,0,,Controle,,4729
190.0,Conheciemnto Geral,Baixa,O Natal é uma celebração comemorada tradicionalmente no mês de agosto.,0,,Controle,,4730
191.0,Conheciemnto Geral,Baixa,Todos os tipos de pássaros constroem seus ninhos no chão.,0,,Controle,,4731
192.0,Conheciemnto Geral,Baixa,Cavalos são animais que fazem o som de miar frequentemente.,0,,Controle,,4732
193.0,Conheciemnto Geral,Baixa,A abelha-rainha é a principal responsável por produzir todo o mel.,0,,Controle,,4733
194.0,Conheciemnto Geral,Baixa,Ursos polares são animais que vivem em desertos muito quentes.,0,,Controle,,4734
195.0,Conheciemnto Geral,Baixa,O açúcar refinado é conhecido por ter um sabor muito amargo.,0,,Controle,,4735
196.0,Conheciemnto Geral,Baixa,O Dia das Crianças no Brasil é comemorado em janeiro.,0,,Controle,,4736
197.0,Conheciemnto Geral,Baixa,Pinguins são aves que vivem tipicamente em selvas tropicais quentes.,0,,Controle,,4737
198.0,Conheciemnto Geral,Baixa,A borracha usada em pneus geralmente vem de animais marinhos.,0,,Controle,,4738
199.0,Conheciemnto Geral,Baixa,O Halloween é uma festa popular que ocorre em 1º de abril.,0,,Controle,,4739
200.0,Conheciemnto Geral,Baixa,Sapos são animais que emitem sons como latidos e miados.,0,,Controle,,4740
201.0,Conheciemnto Geral,Baixa,O carvão é uma substância que costuma flutuar na água como uma boia.,0,,Controle,,4741
202.0,Conheciemnto Geral,Baixa,O Dia do Trabalho é um feriado importante celebrado em agosto.,0,,Controle,,4742
203.0,Conheciemnto Geral,Baixa,Tigres são animais conhecidos por se alimentarem exclusivamente de frutas.,0,,Controle,,4743
204.0,Conheciemnto Geral,Baixa,O óleo de cozinha comum é conhecido por ser duro como pedra.,0,,Controle,,4744
205.0,Conheciemnto Geral,Baixa,"As zebras selvagens são animais completamente pretos, sem nenhuma listra.",0,,Controle,,4745
206.0,Conheciemnto Geral,Baixa,O mel adocicado é um alimento produzido naturalmente por vespas.,0,,Controle,,4746
207.0,Conheciemnto Geral,Baixa,O verão é uma estação climática chuvosa em todas as partes do mundo.,0,,Controle,,4747
208.0,Conheciemnto Geral,Baixa,Lobos selvagens vivem em tocas subterrâneas durante o ano todo.,0,,Controle,,4748
209.0,Conheciemnto Geral,Baixa,A lã macia e quente geralmente vem da pelagem de coelhos.,0,,Controle,,4749
210.0,Conheciemnto Geral,Baixa,O Dia dos Pais no Brasil é comemorado oficialmente em setembro.,0,,Controle,,4750
211.0,Conheciemnto Geral,Baixa,Chimpanzés são primatas que pertencem ao grupo das aves voadoras.,0,,Controle,,4751
212.0,Conheciemnto Geral,Baixa,O chocolate tradicional é um doce feito a partir de algas marinhas.,0,,Controle,,4752
213.0,Conheciemnto Geral,Baixa,Feriados nacionais são considerados dias úteis de trabalho normal.,0,,Controle,,4753
214.0,Conheciemnto Geral,Baixa,Girafas são conhecidas por serem animais que se movem rastejando.,0,,Controle,,4754
215.0,Conheciemnto Geral,Baixa,Sapatos confortáveis são usados principalmente para proteger bem as mãos.,0,,Controle,,4755
216.0,Conheciemnto Geral,Baixa,Pinguins são aves que vivem exclusivamente na região do Ártico.,0,,Controle,,4756
217.0,Conheciemnto Geral,Baixa,Relógios de pulso modernos são usados principalmente para cozinhar alimentos.,0,,Controle,,4757
218.0,Conheciemnto Geral,Baixa,Crocodilos são animais dóceis que comem apenas capim e folhas.,0,,Controle,,4758
219.0,Conheciemnto Geral,Baixa,O papel sulfite comum é feito utilizando vidro derretido e resfriado.,0,,Controle,,4759
220.0,Conheciemnto Geral,Baixa,Canetas esferográficas são usadas principalmente para se comer sopa quente.,0,,Controle,,4760
221.0,Conheciemnto Geral,Baixa,Peixes são animais que costumam construir seus ninhos em árvores.,0,,Controle,,4761
222.0,Conheciemnto Geral,Baixa,Galinhas poedeiras são criadas porque produzem fios de lã macia.,0,,Controle,,4762
223.0,Conheciemnto Geral,Baixa,As cobras são animais conhecidos por terem duas pequenas pernas.,0,,Controle,,4763
224.0,Conheciemnto Geral,Baixa,Aranhas domésticas são famosas porque põem ovos feitos de ouro.,0,,Controle,,4764
225.0,Conheciemnto Geral,Baixa,Borboletas adultas se locomovem principalmente rastejando pelo chão.,0,,Controle,,4765
226.0,Conheciemnto Geral,Baixa,Formigas são pequenos animais que podem atingir tamanhos gigantescos.,0,,Controle,,4766
227.0,Conheciemnto Geral,Baixa,Pássaros são conhecidos por terem uma boca cheia de pelos macios.,0,,Controle,,4767
228.0,Conheciemnto Geral,Baixa,Coelhos domésticos são animais que comem apenas pedaços de carne.,0,,Controle,,4768
229.0,Conheciemnto Geral,Baixa,Ratos comuns são pequenos animais que conseguem voar rapidamente.,0,,Controle,,4769
230.0,Conheciemnto Geral,Baixa,Gatos emitem um som alto e forte chamado coaxar.,0,,Controle,,4770
231.0,Conheciemnto Geral,Baixa,Árvores de grande porte costumam mudar de lugar durante a noite.,0,,Controle,,4771
232.0,Conheciemnto Geral,Baixa,As árvores em crescimento direcionam suas raízes sempre para baixo.,0,,Controle,,4772
233.0,Conheciemnto Geral,Baixa,Todas as flores coloridas normalmente cheiram forte a alho fresco.,0,,Controle,,4773
234.0,Conheciemnto Geral,Baixa,Cogumelos comestíveis são frutas saborosas que crescem em árvores altas.,0,,Controle,,4774
235.0,Conheciemnto Geral,Baixa,"Minhocas possuem olhos grandes, redondos e muito brilhantes.",0,,Controle,,4775
236.0,Conheciemnto Geral,Baixa,As girafas são animais conhecidos por terem orelhas bem curtas.,0,,Controle,,4776
237.0,Conheciemnto Geral,Baixa,O arroz que comemos geralmente cresce no alto de árvores altas.,0,,Controle,,4777
238.0,Conheciemnto Geral,Baixa,Os peixes são animais aquáticos que geralmente têm pelos macios.,0,,Controle,,4778
239.0,Conheciemnto Geral,Baixa,Macacos são animais aquáticos que vivem nadando em grandes rios.,0,,Controle,,4779
240.0,Conheciemnto Geral,Baixa,Abelhas são insetos que têm o hábito de comer madeira.,0,,Controle,,4780
241.0,Conheciemnto Geral,Baixa,O sol que vemos no céu é de uma cor azulada.,0,,Controle,,4781
242.0,Conheciemnto Geral,Baixa,"A água da torneira, quando aquecida, é geralmente mais quente que fogo.",0,,Controle,,4782
243.0,Conheciemnto Geral,Baixa,O fogo de uma fogueira é conhecido por ser muito gelado.,0,,Controle,,4783
244.0,Conheciemnto Geral,Baixa,Cadeiras confortáveis para sentar são geralmente feitas de nuvens.,0,,Controle,,4784
245.0,Conheciemnto Geral,Baixa,Canetas coloridas servem como ferramenta principal para regar diversas plantas.,0,,Controle,,4785
246.0,Conheciemnto Geral,Baixa,Tesouras com ponta são usadas por crianças para escovar os dentes.,0,,Controle,,4786
247.0,Conheciemnto Geral,Baixa,Lâmpadas acesas em casa funcionam melhor se estiverem totalmente molhadas.,0,,Controle,,4787
248.0,Conheciemnto Geral,Baixa,Martelos de carpinteiro são ferramentas feitas de algodão muito macio.,0,,Controle,,4788
249.0,Conheciemnto Geral,Baixa,Mesas de jantar são móveis usados para as pessoas dormirem debaixo.,0,,Controle,,4789
250.0,Conheciemnto Geral,Baixa,Copos de plástico ou vidro são usados para se calçar os pés.,0,,Controle,,4790
251.0,Conheciemnto Geral,Baixa,Livros com muitas páginas são considerados alimentos bastante comestíveis.,0,,Controle,,4791
252.0,Conheciemnto Geral,Baixa,Escadas de madeira ou metal são usadas por pessoas para mergulhar.,0,,Controle,,4792
253.0,Conheciemnto Geral,Baixa,O sabão de banho é um produto feito para endurecer a pele.,0,,Controle,,4793
254.0,Conheciemnto Geral,Baixa,Carros populares são veículos movidos exclusivamente pela força do vento.,0,,Controle,,4794
255.0,Conheciemnto Geral,Baixa,Janelas de vidro em casas são usadas para se guardar objetos.,0,,Controle,,4795
256.0,Conheciemnto Geral,Baixa,Moedas utilizadas como dinheiro são normalmente feitas de papel fino.,0,,Controle,,4796
257.0,Conheciemnto Geral,Baixa,Luvas de inverno ou de cozinha são usadas para proteger os pés.,0,,Controle,,4797
258.0,Conheciemnto Geral,Baixa,Balões de festa cheios de ar sempre afundam rapidamente na água.,0,,Controle,,4798
259.0,Conheciemnto Geral,Baixa,Chaves de metal para portas são usadas por pescadores para pescar.,0,,Controle,,4799
260.0,Conheciemnto Geral,Baixa,Espelhos comuns de banheiro tornam as coisas totalmente invisíveis.,0,,Controle,,4800
261.0,Conheciemnto Geral,Baixa,As pessoas conseguem voar alto apenas batendo os próprios braços.,0,,Controle,,4801
262.0,Conheciemnto Geral,Baixa,"O sol, nossa estrela principal, costuma nascer durante a noite escura.",0,,Controle,,4802
263.0,Conheciemnto Geral,Baixa,A sombra projetada de um objeto é sempre mais clara que a luz.,0,,Controle,,4803
264.0,Conheciemnto Geral,Baixa,As pessoas saudáveis normalmente dormem mantendo os olhos bem abertos.,0,,Controle,,4804
265.0,Conheciemnto Geral,Baixa,A maioria das pessoas costuma usar sapatos para proteger as mãos.,0,,Controle,,4805
266.0,Conheciemnto Geral,Baixa,A chuva forte de verão é água que sobe para o céu.,0,,Controle,,4806
267.0,Conheciemnto Geral,Baixa,O vento forte que sopra é sempre um fenômeno completamente silencioso.,0,,Controle,,4807
268.0,Conheciemnto Geral,Baixa,A voz humana normal é um som totalmente inaudível aos ouvidos.,0,,Controle,,4808
269.0,Conheciemnto Geral,Baixa,Bebês recém-nascidos já conseguem falar fluentemente algumas palavras.,0,,Controle,,4809
270.0,Conheciemnto Geral,Baixa,Crianças pequenas são responsáveis por construir grandes casas e edifícios.,0,,Controle,,4810
271.0,Conheciemnto Geral,Baixa,Adultos formados frequentam a escola primária todos os dias da semana.,0,,Controle,,4811
272.0,Conheciemnto Geral,Baixa,As estrelas que vemos no céu noturno têm formato de cubos.,0,,Controle,,4812
273.0,Conheciemnto Geral,Baixa,"A Lua, satélite da Terra, é um astro feito de queijo.",0,,Controle,,4813
274.0,Conheciemnto Geral,Baixa,A fumaça escura de queimadas geralmente afunda em direção ao chão.,0,,Controle,,4814
275.0,Conheciemnto Geral,Baixa,Todo tipo de barulho alto é sempre muito calmante e relaxante.,0,,Controle,,4815
276.0,Conheciemnto Geral,Baixa,Silêncio absoluto significa a presença de muitos e variados sons.,0,,Controle,,4816
277.0,Conheciemnto Geral,Baixa,"Para caminhar longas distâncias, as pessoas usam principalmente os braços.",0,,Controle,,4817
278.0,Conheciemnto Geral,Baixa,Correr longas distâncias é uma forma de exercício muito lento.,0,,Controle,,4818
279.0,Conheciemnto Geral,Baixa,O choro com muitas lágrimas geralmente expressa um sentimento de alegria.,0,,Controle,,4819
280.0,Conheciemnto Geral,Baixa,O suor que eliminamos do corpo tem um sabor adocicado.,0,,Controle,,4820
281.0,Conheciemnto Geral,Baixa,As férias de verão são um período de trabalho muito intenso.,0,,Controle,,4821
282.0,Conheciemnto Geral,Baixa,Os fins de semana no calendário geralmente têm cinco dias seguidos.,0,,Controle,,4822
283.0,Conheciemnto Geral,Baixa,Um dia completo na Terra tem a duração de dez horas.,0,,Controle,,4823
284.0,Conheciemnto Geral,Baixa,O relógio de parede ou pulso marca as diferentes estações do ano.,0,,Controle,,4824
285.0,Conheciemnto Geral,Baixa,"Anos bissextos, que ocorrem periodicamente, têm sempre menos um dia.",0,,Controle,,4825
286.0,Conheciemnto Geral,Baixa,As quatro estações do ano são idênticas em todas as partes do planeta.,0,,Controle,,4826
287.0,Conheciemnto Geral,Baixa,O tempo presente é aquele que ainda vai acontecer no futuro.,0,,Controle,,4827
288.0,Conheciemnto Geral,Baixa,O tempo passado é aquele que ainda está acontecendo neste momento.,0,,Controle,,4828
289.0,Conheciemnto Geral,Baixa,O tempo futuro é aquele que já aconteceu há muitos anos.,0,,Controle,,4829
290.0,Conheciemnto Geral,Baixa,O dia de amanhã é o dia que veio antes de ontem.,0,,Controle,,4830
291.0,Conheciemnto Geral,Baixa,O dia de ontem é o dia que virá depois de amanhã.,0,,Controle,,4831
292.0,Conheciemnto Geral,Baixa,O Brasil é conhecido por ser uma pequena ilha localizada na Europa.,0,,Controle,,4832
293.0,Conheciemnto Geral,Baixa,As capitais dos países são sempre consideradas pequenas e simples vilas.,0,,Controle,,4833
294.0,Conheciemnto Geral,Baixa,"O Sol, nossa estrela, costuma girar em torno da Lua todos os dias.",0,,Controle,,4834
295.0,Conheciemnto Geral,Baixa,Aeroportos modernos são locais especialmente construídos para as pessoas nadarem.,0,,Controle,,4835
296.0,Conheciemnto Geral,Baixa,Restaurantes sofisticados são estabelecimentos que geralmente vendem carros novos.,0,,Controle,,4836
297.0,Conheciemnto Geral,Baixa,Hospitais são grandes lugares construídos para as pessoas se divertirem.,0,,Controle,,4837
298.0,Conheciemnto Geral,Baixa,Escolas e colégios são lugares destinados para as pessoas dormirem.,0,,Controle,,4838
299.0,Conheciemnto Geral,Baixa,Livrarias populares são lojas especializadas que vendem muitos carros usados.,0,,Controle,,4839
300.0,Conheciemnto Geral,Baixa,Ruas e estradas são vias usadas para se plantar grandes árvores.,0,,Controle,,4840
,MatCon,,"A palavra Casa, tem mais sílabas que Janela",0,,,0.0,4941
,MatCon,,"A palavra FITA, tem menos sílabas que presente ",1,,,0.0,4942
,MatCon,,"A palavra Cachorro, tem mais sílabas que Cadeira",0,,,0.0,4943
,MatCon,,"A palavra Estrela, tem mais sílabas que Terra",1,,,0.0,4944
,MatCon,,"A palavra babá, tem menos sílabas que janela",1,,,0.0,4945
,MatCon,,"A palavra livro, tem mais sílabas que caderno",0,,,0.0,4946
,MatCon,,"A palavra Lápis, tem menos sílabas que menina",1,,,0.0,4947
,MatCon,,"A palavra Alegria, tem menos sílabas que papel",0,,,0.0,4948
,MatCon,,"A palavra Computador, tem mais sílabas que Telefone",0,,,0.0,4949
,MatCon,,"A palavra cola, tem menos sílabas que a palavra Emprego",1,,,0.0,4950
,MatCon,,"A palavra História, tem menos sílabas que Relógio",0,,,0.0,4951
,MatCon,,"A palavra Amigo, tem mais sílabas que a palavra Amor",1,,,0.0,4952
,MatCon,,"A palavra Elefante, tem menos sílabas que a palavra Girafa",0,,,0.0,4953
,MatCon,,"A palavra Rápido, tem menos sílabas que vento",0,,,0.0,4954
,MatCon,,"A palavra Coração, tem menos sílabas que pilha",0,,,0.0,4955
,MatCon,,"A palavra Criativo, tem menos sílabas que  irmão",0,,,0.0,4956
,MatCon,,"A palavra Professor, tem menos sílabas que Aluno",0,,,0.0,4957
,MatCon,,"A palavra Colher, tem mais sílabas que SAPO",0,,,0.0,4958
,MatCon,,"A palavra Sol, tem menos sílabas que protetor",1,,,0.0,4959
,MatCon,,"A palavra Dedo, tem mais sílabas que dado",0,,,0.0,4960
,MatCon,,"A palavra RALO, tem menos sílabas que ARVORE",1,,,0.0,4961
,MatCon,,"A palavra Gato, tem mais sílabas que Salada",0,,,0.0,4962
,MatCon,,"A palavra ARCO-ÍRIS, tem mais sílabas que Nuvem",1,,,0.0,4963
,MatCon,,"A palavra Amarelo, tem menos sílabas que Verde",0,,,0.0,4964
,MatCon,,"A palavra Laranja, tem mais sílabas que Lilás",1,,,0.0,4965
,MatCon,,"A palavra Doce, tem menos sílabas que Anjo",0,,,0.0,4966
,MatCon,,"A palavra Namorado, tem mais sílabas que Casa",1,,,0.0,4967
,MatCon,,"A palavra Véu, tem menos sílabas que Catedral",1,,,0.0,4968
,MatCon,,"A palavra Mar, tem mais sílabas que Peixe",0,,,0.0,4969
